Time [s],Data [Gb]
4804.0,6.177437140784711
4805.0,3.25503977825428
4806.0,5.374096569857815
4807.0,1.0943000608575675
4808.0,1.333798585496143
4809.0,1.6896023188304452
4810.0,2.2605535179898886
4811.0,3.2825739595291807
4812.0,5.437632319484997
4813.0,1.2745925490434284
4814.0,1.5995097822588333
4815.0,2.1111960909671734
4816.0,3.002625877870188
4817.0,4.805778310361331
4818.0,9.424879344029215
4819.0,9.35872659024436
4820.0,9.276480273032435
4821.0,9.171784113970192
4822.0,9.034595803195764
4823.0,8.848194750554319
4824.0,8.582863684024192
4825.0,8.181208616412695
4826.0,7.51960819701041
4827.0,6.289139497742821
4828.0,3.535042364300339
4829.0,6.034347267779966
4830.0,2.8890669492671215
4831.0,4.558408516736648
4832.0,8.71422615782809
4833.0,8.383583283185388
4834.0,7.861022682705842
4835.0,6.945977889926061
4836.0,5.080567680161964
4837.0,0.24040481026855853
4838.0,0.25196370482861086
4839.0,0.26466084653880273
4840.0,0.2786699192769299
4841.0,0.294201304058892
4842.0,0.3115121855208825
4843.0,0.3309201538664819
4844.0,0.3528217835134851
4845.0,0.37771842569781244
4846.0,0.40625266752013917
4847.0,0.4392609134935849
4848.0,0.4778509435182287
4849.0,0.523519248362481
4850.0,0.5783337290436844
4851.0,0.6452277094735992
4852.0,0.7284914688881086
4853.0,0.8346314329366594
4854.0,0.9739533587058397
4855.0,1.1636703876927168
4856.0,1.4344961419313005
4857.0,1.8460519781744575
4858.0,2.527633559398823
4859.0,3.8054198415186558
4860.0,6.701663875563431
4861.0,4.525859637610781
4862.0,8.622540729481658
4863.0,8.243061921094274
4864.0,7.625695638472485
4865.0,6.498231398238769
4866.0,4.0457547301826065
4867.0,7.319380997541593
4868.0,5.882237350273374
4869.0,2.4910435023766446
4870.0,3.732103048523225
4871.0,6.517821681482494
4872.0,4.092708513091813
4873.0,7.442761107718652
4874.0,6.134866957279384
4875.0,3.14701626969324
4876.0,5.127758550036031
4877.0,0.38001120068663186
4878.0,0.40889290321609095
4879.0,0.44233158447618764
4880.0,0.48146303060123063
4881.0,0.5278243605683749
4882.0,0.5835440716902576
4883.0,0.6516488084112265
4884.0,0.7365780423119808
4885.0,0.8450874847952108
4886.0,0.9879220561867099
4887.0,1.1831200540067452
4888.0,1.46307466644533
4889.0,1.8911921623641528
4890.0,2.606513721361673
4891.0,3.965296477291008
4892.0,7.110011707854305
4893.0,5.439605242106466
4894.0,1.2801651725419
4895.0,1.6079297463397466
4896.0,2.125017360172587
4897.0,3.0281571163795604
4898.0,4.862104220675596
4899.0,9.590115711217885
4900.0,9.5565146851798
4901.0,9.517178840287567
4902.0,9.470555585834354
4903.0,9.414493308296114
4904.0,9.34592969109011
4905.0,9.260368097290613
4906.0,9.150957026989511
4907.0,9.006782232985813
4908.0,8.809485926443285
4909.0,8.526021174575964
4910.0,8.091498459016279
4911.0,7.3630228326288325
4912.0,5.97229311638146
4913.0,2.7278085683118247
4914.0,4.215996485382906
4915.0,7.770921758335109
4916.0,6.77716379684234
4917.0,4.699829158365604
4918.0,9.117507981930315
4919.0,8.961749549538974
4920.0,8.74615674996247
4921.0,8.431732170829534
4922.0,7.939839374027324
4923.0,7.0909870130657
4924.0,5.3985157014352145
4925.0,1.163784151447564
4926.0,1.4346628616796693
4927.0,1.8463143670162485
4928.0,2.5280897153863706
4929.0,3.806337237194839
4930.0,6.703977869846048
4931.0,4.531225493353127
4932.0,8.637626387675786
4933.0,8.266414015764319
4934.0,7.665349942816641
4935.0,6.575231764915388
4936.0,4.229424272106474
4937.0,7.807030206803152
4938.0,6.845206904028386
4939.0,4.854663008350354
4940.0,9.568213593279413
4941.0,9.530925693073678
4942.0,9.486919551989995
4943.0,9.434269242763968
4944.0,9.370258984827396
4945.0,9.290944235589272
4946.0,9.190392220180456
4947.0,9.059299268751591
4948.0,8.882315695597333
4949.0,8.632472054735718
4950.0,8.258445518519968
4951.0,7.651843116127331
4952.0,6.549074965871611
4953.0,4.167298247636806
4954.0,7.640573184588164
4955.0,6.527194205131277
4956.0,4.11511818735652
4957.0,7.501957726539002
4958.0,6.253914686539365
4959.0,3.447283651394271
4960.0,5.824036566028314
4961.0,2.336302445654596
4962.0,3.4279642691689256
4963.0,5.778152075308695
4964.0,2.213352095464638
4965.0,3.193137595164179
4966.0,5.232363135494353
4967.0,0.6862908811357066
4968.0,0.7804899158417116
4969.0,0.902322817587832
4970.0,1.0651601110157607
4971.0,1.2920733234355821
4972.0,1.6259640180623562
4973.0,2.154715815669053
4974.0,3.0832758649279235
4975.0,4.98459387677733
4976.0,9.953829100058542
4977.0,9.95340274965826
4978.0,9.952968488910377
4979.0,9.952526096303302
4980.0,9.952075341996862
4981.0,9.95161598742792
4982.0,9.951147784893404
4983.0,9.95067047710924
4984.0,9.950183796743513
4985.0,9.949687465922135
4986.0,9.949181195705068
4987.0,9.948664685531075
4988.0,9.94813762262875
4989.0,9.94759968139143
4990.0,9.947050522713374
4991.0,9.946489793284389
4992.0,9.94591712483984
4993.0,9.94533213336272
4994.0,9.944734418234187
4995.0,9.944123561328604
4996.0,9.943499126048884
4997.0,9.942860656297437
4998.0,9.942207675377684
4999.0,9.941539684820635
5000.0,9.940856163130459
5001.0,9.94015656444253
5002.0,9.939440317086666
5003.0,9.938706822047752
5004.0,9.937955451315055
5005.0,9.93718554611075
5006.0,9.936396414987271
5007.0,9.935587331781976
5008.0,9.934757533416583
5009.0,9.933906217527406
5010.0,9.9330325399111
5011.0,9.932135611768949
5012.0,9.931214496730954
5013.0,9.930268207638958
5014.0,9.929295703065781
5015.0,9.928295883544788
5016.0,9.927267587481465
5017.0,9.926209586715311
5018.0,9.925120581696765
5019.0,9.92399919623968
5020.0,9.922843971805237
5021.0,9.921653361267879
5022.0,9.920425722107755
5023.0,9.919159308967341
5024.0,9.917852265502013
5025.0,9.916502615445383
5026.0,9.91510825279989
5027.0,9.913666931051353
5028.0,9.912176251292534
5029.0,9.910633649125128
5030.0,9.909036380191388
5031.0,9.90738150416565
5032.0,9.905665867011527
5033.0,9.90388608128219
5034.0,9.90203850420793
5035.0,9.900119213276367
5036.0,9.89812397896506
5037.0,9.896048234232678
5038.0,9.89388704031145
5039.0,9.891635048268677
5040.0,9.88928645571593
5041.0,9.886834957938342
5042.0,9.884273692589378
5043.0,9.881595176944
5044.0,9.878791236519413
5045.0,9.875852923650516
5046.0,9.87277042433729
5047.0,9.869532951352628
5048.0,9.866128621196076
5049.0,9.862544311983504
5050.0,9.858765498749886
5051.0,9.854776061881212
5052.0,9.850558063440666
5053.0,9.846091484960146
5054.0,9.841353918759792
5055.0,9.836320202941216
5056.0,9.830961987748175
5057.0,9.825247217830965
5058.0,9.819139510855802
5059.0,9.812597407549106
5060.0,9.80557346121764
5061.0,9.798013125421063
5062.0,9.78985338592063
5063.0,9.781021066038825
5064.0,9.771430711335071
5065.0,9.760981927390912
5066.0,9.74955599958416
5067.0,9.737011560115302
5068.0,9.723178976212704
5069.0,9.707853000370575
5070.0,9.69078302649208
5071.0,9.671659999151
5072.0,9.650098567919496
5073.0,9.625612365485098
5074.0,9.597579145309567
5075.0,9.56519063645161
5076.0,9.52737879992574
5077.0,9.482704640173814
5078.0,9.429185742314273
5079.0,9.364019958958812
5080.0,9.283125836438261
5081.0,9.180344123161792
5082.0,9.04597697187471
5083.0,8.86394498423604
5084.0,8.60582078446755
5085.0,8.217073647463014
5086.0,7.581308371748845
5087.0,6.4112945332344005
5088.0,3.835533147795741
5089.0,6.777796053363723
5090.0,4.701276398620042
5091.0,9.121676353864409
5092.0,8.967385868392226
5093.0,8.754127479433011
5094.0,8.443687811932222
5095.0,7.959266286586558
5096.0,7.126347468774115
5097.0,5.474771694729927
5098.0,1.3792334517664369
5099.0,1.7596904346607487
5100.0,2.3789925198280555
5101.0,3.5109136017076237
5102.0,5.976216465438744
5103.0,2.738049678837489
5104.0,4.237432887593905
5105.0,7.828600382966389
5106.0,6.885605123595646
5107.0,4.945714034360908
5108.0,9.837731496295797
5109.0,9.832465282836917
5110.0,9.826851706545934
5111.0,9.820855640240724
5112.0,9.814437099914011
5113.0,9.807550381936348
5114.0,9.800143010837779
5115.0,9.792154447614381
5116.0,9.783514492885084
5117.0,9.774141297926922
5118.0,9.763938867266496
5119.0,9.752793895589011
5120.0,9.7405717239774
5121.0,9.727111117897389
5122.0,9.712217449502345
5123.0,9.69565369022816
5124.0,9.67712835497381
5125.0,9.656279135141427
5126.0,9.632650328553602
5127.0,9.605661172331246
5128.0,9.574560550129812
5129.0,9.538360805028642
5130.0,9.495738655761883
5131.0,9.444882755103317
5132.0,9.38325172398698
5133.0,9.307176036793972
5134.0,9.211175027995472
5135.0,9.086726060703882
5136.0,8.919912203064392
5137.0,8.68659427324655
5138.0,8.3415873526328
5139.0,7.791520850843304
5140.0,6.816044820391326
5141.0,4.788530703239945
5142.0,9.374535962414273
5143.0,9.296294909951666
5144.0,9.197254739199678
5145.0,9.068374748452202
5146.0,8.894789626587903
5147.0,8.650491632688361
5148.0,8.286257065999537
5149.0,7.698874097232235
5150.0,6.639838013154482
5151.0,4.381700297586159
5152.0,8.221559797159484
5153.0,7.588989886143603
5154.0,6.426395932320035
5155.0,3.8722667258122763
5156.0,6.871156644978862
5157.0,4.913224496926876
5158.0,9.741179488367347
5159.0,9.72778187691899
5160.0,9.712961335612238
5161.0,9.696483096641536
5162.0,9.678058594516676
5163.0,9.65732934080376
5164.0,9.633844704668963
5165.0,9.60703076460917
5166.0,9.57614580061644
5167.0,9.540215324149424
5168.0,9.49793493452002
5169.0,9.447521068524935
5170.0,9.38647447458017
5171.0,9.311191760511834
5172.0,9.216300402354477
5173.0,9.093463390484526
5174.0,8.929101665606163
5175.0,8.699737017084665
5176.0,8.361600252136688
5177.0,7.824729505376976
5178.0,6.878369160421477
5179.0,4.929453340699935
5180.0,9.789355388327483
5181.0,9.78048115784215
5182.0,9.770843453429684
5183.0,9.760340908862478
5184.0,9.748853612869507
5185.0,9.736238711315766
5186.0,9.722324707834092
5187.0,9.706903994258209
5188.0,9.689722940541849
5189.0,9.67046856981665
5190.0,9.648750377120914
5191.0,9.624075117606374
5192.0,9.595811214165842
5193.0,9.563137499247023
5194.0,9.524967730334193
5195.0,9.479836598889426
5196.0,9.425722606118441
5197.0,9.359763701093762
5198.0,9.277783197406329
5199.0,9.173463775416606
5200.0,9.03683134930689
5201.0,8.851292579371293
5202.0,8.587386831729804
5203.0,8.18829163909573
5204.0,7.531834202101644
5205.0,6.3134657209185985
5206.0,3.5953587227501527
5207.0,6.180679591801274
5208.0,3.2632379157046194
5209.0,5.392982254603065
5210.0,1.1480597533226127
5211.0,1.4116679927624485
5212.0,1.8102292971204403
5213.0,2.465615318751073
5214.0,3.6814670987630644
5215.0,6.392107098618052
5216.0,3.7887288610496013
5217.0,6.6596221375596425
5218.0,4.427997284783319
5219.0,8.349429275593009
5220.0,7.804552532339125
5221.0,6.840554615687415
5222.0,4.844135588396597
5223.0,9.537265508150684
5224.0,9.494440866161275
5225.0,9.443322858599723
5226.0,9.381344970648207
5227.0,9.304798161579752
5228.0,9.208137042351174
5229.0,9.082727653611904
5230.0,8.914449942122241
5231.0,8.67876615649056
5232.0,8.329634382643615
5233.0,7.771610123514339
5234.0,6.778465835189582
5235.0,4.702809360181431
5236.0,9.126092535823446
5237.0,8.973349684634748
5238.0,8.762547510626833
5239.0,8.456289777935664
5240.0,7.9796815279944795
5241.0,7.163344182329137
5242.0,5.554020936743946
5243.0,1.6006749705617112
5244.0,2.1131070428382586
5245.0,3.006151317736788
5246.0,4.813540466762914
5247.0,9.44757483179574
5248.0,9.386540118502639
5249.0,9.311273513261288
5250.0,9.216404678554198
5251.0,9.093600352995848
5252.0,8.929288288977997
5253.0,8.700003575354064
5254.0,8.362005434535622
5255.0,7.825400195237453
5256.0,6.879623333062792
5257.0,4.932273224349561
5258.0,9.797737056276683
5259.0,9.789554996595957
5260.0,9.780697576704412
5261.0,9.771078866131749
5262.0,9.760597889025442
5263.0,9.749135214877628
5264.0,9.73654858679473
5265.0,9.722667257370759
5266.0,9.707284567343907
5267.0,9.690148102440897
5268.0,9.670946462756703
5269.0,9.649291216682236
5270.0,9.62469188654299
5271.0,9.59652065053766
5272.0,9.563961533449149
5273.0,9.525935624586744
5274.0,9.480988218179553
5275.0,9.427113572245865
5276.0,9.361473800424886
5277.0,9.279930658916118
5278.0,9.176230687722324
5279.0,9.040511511752237
5280.0,8.856387879936241
5281.0,8.594818143704897
5282.0,8.199910933852706
5283.0,7.551846804640098
5284.0,6.353155991049918
5285.0,3.693261745926897
5286.0,6.421298210712295
5287.0,3.8598769113820905
5288.0,6.839606865586201
5289.0,4.841989912776225
5290.0,9.530963175861569
5291.0,9.486964067381995
5292.0,9.43432289375055
5293.0,9.370324776043601
5294.0,9.291026598510692
5295.0,9.190497941706827
5296.0,9.059439225230651
5297.0,8.882508311023708
5298.0,8.632750776037492
5299.0,8.258876687952274
5300.0,7.652574610401066
5301.0,6.550493418454325
5302.0,4.170674287228939
5303.0,7.649579089259464
5304.0,6.54468339773019
5305.0,4.156840833345913
5306.0,7.612705976100301
5307.0,6.472871424790858
5308.0,3.9847442275794838
5309.0,7.160381539425087
5310.0,5.54769493909752
5311.0,1.583090868029951
5312.0,2.0843262073179156
5313.0,2.9532093550203733
5314.0,4.697498453936343
5315.0,9.110796798883209
5316.0,8.95266033230794
5317.0,8.733276256403677
5318.0,8.412358447885541
5319.0,7.908237308285458
5320.0,7.033143076595686
5321.0,5.272695075805264
5322.0,0.8032127065421035
5323.0,0.9322428369322417
5324.0,1.1060581783345367
5325.0,1.3507311171066794
5326.0,1.7156260272507309
5327.0,2.304300560326756
5328.0,3.3662607747911966
5329.0,5.6326030955707616
5330.0,1.8177719514071433
5331.0,2.4786309248716503
5332.0,3.7073531772176684
5333.0,6.456246693342855
5334.0,3.9446091936541663
5335.0,7.056597531786359
5336.0,5.3238739138091296
5337.0,0.9506428790181798
5338.0,1.1313872557037745
5339.0,1.387394680177558
5340.0,1.7723674798945557
5341.0,2.4006247766521116
5342.0,3.553224640307312
5343.0,6.078305709204717
5344.0,3.0023684871134524
5345.0,4.805211793595837
5346.0,9.423223869858342
5347.0,9.356689728998104
5348.0,9.273920108042798
5349.0,9.16848170614188
5350.0,9.030197171537736
5351.0,8.842093666319057
5352.0,8.573944250803367
5353.0,8.167217250840013
5354.0,7.4953987297163245
5355.0,6.240793225095005
5356.0,3.414466109796682
5357.0,5.7461818727867
5358.0,2.1271881409050057
5359.0,3.0321740182663848
5360.0,4.8709898736763275
5361.0,9.616298343567793
5362.0,9.586852951338031
5363.0,9.552714854574411
5364.0,9.512702054310733
5365.0,9.465210196736138
5366.0,9.408010170001136
5367.0,9.337919778236719
5368.0,9.250249734226696
5369.0,9.137824642021268
5370.0,8.989155372440118
5371.0,8.784794000226782
5372.0,8.489448875849817
5373.0,8.03309593611554
5374.0,7.259353616810499
5375.0,5.75712509727256
5376.0,2.1567276092336822
5377.0,3.087022405319849
5378.0,4.992963871509199
5379.0,9.978901515948422
5380.0,9.978812486742568
5381.0,9.978722704598962
5382.0,9.978632159939044
5383.0,9.978540843021271
5384.0,9.978448743937623
5385.0,9.97835585261005
5386.0,9.978262158786803
5387.0,9.978167652038682
5388.0,9.97807232175518
5389.0,9.977976157140539
5390.0,9.977879147209679
5391.0,9.977781280784045
5392.0,9.977682546487326
5393.0,9.977582932741067
5394.0,9.977482427760169
5395.0,9.977381019548254
5396.0,9.977278695892918
5397.0,9.977175444360853
5398.0,9.977071252292829
5399.0,9.976966106798544
5400.0,9.976859994751342
5401.0,9.97675290278276
5402.0,9.976644817276954
5403.0,9.976535724364949
5404.0,9.976425609918733
5405.0,9.976314459545193
5406.0,9.976202258579864
5407.0,9.976088992080525
5408.0,9.97597464482058
5409.0,9.97585920128228
5410.0,9.975742645649735
5411.0,9.97562496180172
5412.0,9.975506133304286
5413.0,9.975386143403144
5414.0,9.97526497501583
5415.0,9.975142610723637
5416.0,9.97501903276331
5417.0,9.974894223018495
5418.0,9.974768163010925
5419.0,9.974640833891357
5420.0,9.974512216430211
5421.0,9.974382291007952
5422.0,9.974251037605152
5423.0,9.97411843579227
5424.0,9.973984464719102
5425.0,9.973849103103912
5426.0,9.973712329222218
5427.0,9.973574120895234
5428.0,9.973434455477943
5429.0,9.973293309846792
5430.0,9.973150660387004
5431.0,9.973006482979473
5432.0,9.972860752987247
5433.0,9.972713445241562
5434.0,9.972564534027445
5435.0,9.972413993068818
5436.0,9.972261795513136
5437.0,9.972107913915506
5438.0,9.971952320222277
5439.0,9.971794985754094
5440.0,9.971635881188373
5441.0,9.971474976541181
5442.0,9.971312241148516
5443.0,9.971147643646932
5444.0,9.970981151953506
5445.0,9.970812733245117
5446.0,9.970642353936993
5447.0,9.97046997966052
5448.0,9.97029557524027
5449.0,9.970119104670209
5450.0,9.969940531089067
5451.0,9.969759816754825
5452.0,9.969576923018286
5453.0,9.969391810295678
5454.0,9.969204438040283
5455.0,9.969014764713
5456.0,9.968822747751842
5457.0,9.968628343540294
5458.0,9.968431507374488
5459.0,9.96823219342916
5460.0,9.968030354722293
5461.0,9.967825943078457
5462.0,9.9676189090907
5463.0,9.967409202081004
5464.0,9.967196770059205
5465.0,9.966981559680296
5466.0,9.966763516200066
5467.0,9.96654258342899
5468.0,9.96631870368427
5469.0,9.966091817739969
5470.0,9.965861864775132
5471.0,9.965628782319806
5472.0,9.96539250619884
5473.0,9.965152970473403
5474.0,9.964910107380035
5475.0,9.96466384726722
5476.0,9.964414118529229
5477.0,9.964160847537219
5478.0,9.96390395856737
5479.0,9.963643373725947
5480.0,9.963379012871142
5481.0,9.963110793531483
5482.0,9.962838630820709
5483.0,9.962562437348852
5484.0,9.962282123129402
5485.0,9.961997595482275
5486.0,9.961708758932451
5487.0,9.961415515103951
5488.0,9.961117762609014
5489.0,9.960815396932107
5490.0,9.960508310308589
5491.0,9.960196391597652
5492.0,9.959879526149283
5493.0,9.959557595664881
5494.0,9.9592304780512
5495.0,9.958898047267212
5496.0,9.958560173163523
5497.0,9.958216721313876
5498.0,9.957867552838323
5499.0,9.957512524217556
5500.0,9.957151487097883
5501.0,9.956784288086299
5502.0,9.956410768535058
5503.0,9.956030764315116
5504.0,9.955644105577775
5505.0,9.955250616503776
5506.0,9.954850115039118
5507.0,9.954442412616721
5508.0,9.954027313863085
5509.0,9.953604616288956
5510.0,9.953174109963017
5511.0,9.952735577167466
5512.0,9.952288792034329
5513.0,9.95183352016122
5514.0,9.951369518205208
5515.0,9.950896533453289
5516.0,9.950414303367907
5517.0,9.94992255510581
5518.0,9.949421005008382
5519.0,9.94890935806151
5520.0,9.948387307322774
5521.0,9.947854533313695
5522.0,9.947310703374509
5523.0,9.94675547097873
5524.0,9.94618847500459
5525.0,9.945609338960125
5526.0,9.945017670158453
5527.0,9.944413058839492
5528.0,9.943795077233977
5529.0,9.94316327856535
5530.0,9.942517195984662
5531.0,9.94185634143317
5532.0,9.941180204426862
5533.0,9.940488250756609
5534.0,9.939779921097008
5535.0,9.939054629516392
5536.0,9.938311761879714
5537.0,9.937550674135236
5538.0,9.936770690475043
5539.0,9.935971101358444
5540.0,9.935151161386194
5541.0,9.934310087012282
5542.0,9.933447054078616
5543.0,9.932561195156453
5544.0,9.931651596676708
5545.0,9.93071729582934
5546.0,9.9297572772099
5547.0,9.928770469188906
5548.0,9.927755739976993
5549.0,9.926711893355739
5550.0,9.92563766404064
5551.0,9.924531712638773
5552.0,9.923392620159325
5553.0,9.922218882030114
5554.0,9.921008901567586
5555.0,9.919760982841273
5556.0,9.918473322866353
5557.0,9.917144003049463
5558.0,9.915770979803328
5559.0,9.914352074234671
5560.0,9.91288496079709
5561.0,9.911367154786024
5562.0,9.909795998535879
5563.0,9.90816864615985
5564.0,9.906482046650227
5565.0,9.904732925130482
5566.0,9.902917762019642
5567.0,9.901032769833387
5568.0,9.899073867304018
5569.0,9.897036650451824
5570.0,9.894916360181789
5571.0,9.8927078459103
5572.0,9.890405524644459
5573.0,9.888003334838768
5574.0,9.88549468423732
5575.0,9.882872390769737
5576.0,9.880128615400938
5577.0,9.877254785631798
5578.0,9.87424150810174
5579.0,9.871078468444836
5580.0,9.86775431618513
5581.0,9.864256532007596
5582.0,9.860571274187075
5583.0,9.856683200270712
5584.0,9.852575259253785
5585.0,9.848228448416966
5586.0,9.843621527642982
5587.0,9.838730682319639
5588.0,9.833529123754621
5589.0,9.82798661322704
5590.0,9.82206889218122
5591.0,9.815736996355295
5592.0,9.808946425452861
5593.0,9.801646131783414
5594.0,9.793777280376117
5595.0,9.785271718358302
5596.0,9.776050071370943
5597.0,9.766019357264351
5598.0,9.755069969029353
5599.0,9.743071825015098
5600.0,9.729869407594883
5601.0,9.715275300204256
5602.0,9.6990616692695
5603.0,9.680948893488928
5604.0,9.660590171775741
5605.0,9.637550365476697
5606.0,9.61127641796348
5607.0,9.58105521331722
5608.0,9.545952266459485
5609.0,9.50472039759283
5610.0,9.455660020680709
5611.0,9.396398818063643
5612.0,9.323531940696649
5613.0,9.23201013364512
5614.0,9.114048446680362
5615.0,8.957066415714468
5616.0,8.739524323468334
5617.0,8.421764537242742
5618.0,7.923599102061819
5619.0,7.061310964270122
5620.0,5.334132314526322
5621.0,0.9800680628568226
5622.0,1.1721747444232076
5623.0,1.4469734707159299
5624.0,1.8657199157070705
5625.0,2.56190207648027
5626.0,3.874570526375054
5627.0,6.877029879145907
5628.0,4.926441403996419
5629.0,9.78040638539846
5630.0,9.770762114283707
5631.0,9.760252112634172
5632.0,9.748756302734897
5633.0,9.73613162365181
5634.0,9.722206319644483
5635.0,9.706772453875391
5636.0,9.689575975114138
5637.0,9.670303360068871
5638.0,9.648563385192496
5639.0,9.623861846347024
5640.0,9.595565864220331
5641.0,9.56285247018356
5642.0,9.524632877618638
5643.0,9.47943809741041
5644.0,9.425241158524871
5645.0,9.359171613354105
5646.0,9.27703940912787
5647.0,9.172505005937033
5648.0,9.03555541289718
5649.0,8.849524740578795
5650.0,8.584806076070738
5651.0,8.184251307605475
5652.0,7.52486264481899
5653.0,6.299601659416502
5654.0,3.56101208361788
5655.0,6.09717349555239
5656.0,3.050762550788641
5657.0,4.912192979047524
5658.0,9.738120951728282
5659.0,9.724404824543543
5660.0,9.709214284396566
5661.0,9.692303017916768
5662.0,9.67336753136014
5663.0,9.652029777446188
5664.0,9.627813122289357
5665.0,9.600108507901359
5666.0,9.568125866810783
5667.0,9.530822813427196
5668.0,9.48679736694712
5669.0,9.434121978432639
5670.0,9.370078391374042
5671.0,9.290718144771258
5672.0,9.190101994739914
5673.0,9.05891503895506
5674.0,8.881786858174069
5675.0,8.631706732063625
5676.0,8.257261438647625
5677.0,7.649833900002716
5678.0,6.5451777604874275
5679.0,4.1580184191612934
5680.0,7.615841853978209
5681.0,6.478999840929797
5682.0,3.9995114168953174
5683.0,7.1987297316705146
5684.0,5.6293067084251645
5685.0,1.808714738621711
5686.0,2.463004539763192
5687.0,3.676282812342011
5688.0,6.379293875606269
5689.0,3.7573913077618144
5690.0,6.580989195690622
5691.0,4.243062219693769
5692.0,7.843777619732293
5693.0,6.913918629098825
5694.0,5.009138983534171
5695.0,0.02740024639850347
5696.0,0.027550401099043213
5697.0,0.027702206019186847
5698.0,0.02785568846285274
5699.0,0.02801087633880064
5700.0,0.028167798177454156
5701.0,0.02832648314828732
5702.0,0.02848696107779736
5703.0,0.02864926246808695
5704.0,0.028813418516080016
5705.0,0.028979461133396573
5706.0,0.02914742296691298
5707.0,0.029317337420035405
5708.0,0.029489238674715448
5709.0,0.029663161714238315
5710.0,0.029839142346815322
5711.0,0.030017217230014024
5712.0,0.030197423896060793
5713.0,0.03037980077805247
5714.0,0.0305643872371153
5715.0,0.030751223590551366
5716.0,0.030940351141014587
5717.0,0.031131812206760444
5718.0,0.03132565015301584
5719.0,0.03152190942451767
5720.0,0.03172063557927116
5721.0,0.03192187532358175
5722.0,0.03212567654841661
5723.0,0.03233208836715531
5724.0,0.032541161154791616
5725.0,0.03275294658865204
5726.0,0.03296749769069986
5727.0,0.03318486887149712
5728.0,0.03340511597590081
5729.0,0.03362829633057349
5730.0,0.03385446879339286
5731.0,0.03408369380484942
5732.0,0.034316033441525964
5733.0,0.034551551471757945
5734.0,0.034790313413579056
5735.0,0.03503238659506207
5736.0,0.035277840217171244
5737.0,0.0355267454192489
5738.0,0.035779175347265726
5739.0,0.036035205224971806
5740.0,0.03629491242809297
5741.0,0.03655837656172555
5742.0,0.03682567954109134
5743.0,0.03709690567582397
5744.0,0.037372141757968165
5745.0,0.0376514771538837
5746.0,0.037935003900257586
5747.0,0.0382228168044401
5748.0,0.03851501354933325
5749.0,0.03881169480307432
5750.0,0.03911296433377172
5751.0,0.039418929129566696
5752.0,0.03972969952431105
5753.0,0.04004538932916946
5754.0,0.04036611597047442
5755.0,0.04069200063418278
5756.0,0.041023168417305245
5757.0,0.041359748486704165
5758.0,0.04170187424568085
5759.0,0.042049683508801367
5760.0,0.04240331868543944
5761.0,0.042762926972547216
5762.0,0.0431286605571991
5763.0,0.04350067682949072
5764.0,0.04387913860641548
5765.0,0.04426421436738368
5766.0,0.04465607850209602
5767.0,0.0450549115715331
5768.0,0.04546090058287683
5769.0,0.045874239279238074
5770.0,0.04629512844512783
5771.0,0.04672377622867801
5772.0,0.04716039848169152
5773.0,0.0476052191186819
5774.0,0.048058470496149454
5775.0,0.0485203938134353
5776.0,0.048991239536597474
5777.0,0.049471267846863926
5778.0,0.049960749115339154
5779.0,0.05045996440577233
5780.0,0.050969206007338695
5781.0,0.05148877799954239
5782.0,0.05201899685151963
5783.0,0.05256019205820732
5784.0,0.05311270681604645
5785.0,0.053676898741111916
5786.0,0.05425314063280463
5787.0,0.054841821286509204
5788.0,0.05544334635891349
5789.0,0.05605813929000837
5790.0,0.05668664228613997
5791.0,0.05732931736887533
5792.0,0.05798664749487158
5793.0,0.05865913775241047
5794.0,0.059347316640781723
5795.0,0.06005173743927396
5796.0,0.06077297967316906
5797.0,0.061511650684840144
5798.0,0.062268387318834904
5799.0,0.0630438577306926
5800.0,0.06383876333020616
5801.0,0.06465384087091217
5802.0,0.06548986469878443
5803.0,0.06634764917443745
5804.0,0.06722805128463227
5805.0,0.0681319734605381
5806.0,0.06906036662206361
5807.0,0.07001423346965836
5808.0,0.07099463204732714
5809.0,0.07200267960323421
5810.0,0.07303955677724341
5811.0,0.07410651214808664
5812.0,0.07520486717663755
5813.0,0.07633602158604869
5814.0,0.07750145922436583
5815.0,0.07870275446074704
5816.0,0.07994157917268876
5817.0,0.08121971038881343
5818.0,0.08253903865994199
5819.0,0.08390157724052347
5820.0,0.08530947217321297
5821.0,0.08676501338170742
5822.0,0.08827064689113298
5823.0,0.08982898831164879
5824.0,0.09144283773986767
5825.0,0.09311519625465162
5826.0,0.09484928420936006
5827.0,0.09664856155236566
5828.0,0.09851675044239394
5829.0,0.10045786046593973
5830.0,0.10247621681181858
5831.0,0.10457649181423113
5832.0,0.10676374034226553
5833.0,0.10904343959263968
5834.0,0.1114215339362784
5835.0,0.11390448558122104
5836.0,0.11649933194832557
5837.0,0.11921375081720681
5838.0,0.12205613449398822
5839.0,0.12503567448751113
5840.0,0.1281624584664205
5841.0,0.13144758161845188
5842.0,0.1349032749611198
5843.0,0.1385430536801669
5844.0,0.14238188922477202
5845.0,0.14643640970061508
5846.0,0.15072513411781635
5847.0,0.1552687473287831
5848.0,0.160090424108193
5849.0,0.16521621288642122
5850.0,0.17067549228652748
5851.0,0.17650151701997716
5852.0,0.1827320741220478
5853.0,0.18941027630463692
5854.0,0.1965855268585967
5855.0,0.20431470073265112
5856.0,0.2126636001197457
5857.0,0.2217087614829239
5858.0,0.23153971646658233
